application_id,job_id,candidate_id,application_date,skill_match_score,salary_match_score,education_match_score,experience_match_score,total_match_score,is_matched,status
APP559853,JOB702430,CAND657392,2026-02-25,0.0,0.7,1.0,1.0,0.54,0,已拒绝
APP563577,JOB751788,CAND364557,2026-02-11,0.0,0.7,1.0,1.0,0.54,0,已录用
APP719468,JOB507226,CAND237335,2026-02-15,0.0,0.7,1.0,1.0,0.54,0,已录用
APP181702,JOB992378,CAND117289,2026-03-04,0.0,1.0,0.6,1.0,0.52,0,已查看
APP620749,JOB370289,CAND309200,2026-02-10,0.333,0.1,0.6,0.1,0.293,0,已拒绝
APP956133,JOB136446,CAND393264,2026-03-05,0.0,0.4,1.0,0.1,0.3,0,已录用
APP439895,JOB286667,CAND154536,2026-02-14,0.0,0.7,1.0,0.1,0.36,0,已查看
APP380001,JOB192467,CAND177902,2026-02-23,0.0,0.1,1.0,1.0,0.42,0,待处理
APP271293,JOB898778,CAND634533,2026-02-05,0.0,0.1,1.0,1.0,0.42,0,已拒绝
APP605128,JOB486473,CAND861627,2026-03-06,0.75,0.1,1.0,0.1,0.54,0,已拒绝
APP430380,JOB759450,CAND259053,2026-02-13,0.75,0.7,0.6,1.0,0.76,1,已查看
APP563758,JOB399213,CAND303646,2026-02-26,0.0,0.1,0.2,1.0,0.26,0,已录用
APP429699,JOB352237,CAND348162,2026-03-04,0.0,0.1,1.0,1.0,0.42,0,已查看
APP286288,JOB140550,CAND217959,2026-02-23,0.0,0.7,1.0,0.1,0.36,0,已查看
APP344968,JOB400469,CAND936458,2026-03-05,0.0,1.0,0.2,1.0,0.44,0,已拒绝
APP450917,JOB358128,CAND880369,2026-02-24,0.2,0.1,0.2,0.7,0.28,0,面试中
APP912969,JOB697144,CAND448371,2026-02-18,0.0,0.4,1.0,1.0,0.48,0,已拒绝
APP593803,JOB856379,CAND936588,2026-03-05,0.0,0.1,1.0,1.0,0.42,0,面试中
APP818224,JOB399122,CAND890186,2026-02-28,0.0,0.4,1.0,0.1,0.3,0,已查看
APP685030,JOB492592,CAND203747,2026-02-11,0.0,0.1,1.0,0.4,0.3,0,已查看
APP873151,JOB360849,CAND554319,2026-02-07,0.0,1.0,1.0,0.1,0.42,0,待处理
APP407013,JOB513303,CAND573514,2026-03-06,0.0,0.1,0.6,0.1,0.16,0,已查看
APP233083,JOB726888,CAND631982,2026-02-13,0.0,0.1,0.2,1.0,0.26,0,已拒绝
APP807486,JOB453894,CAND226913,2026-02-24,0.0,0.4,1.0,1.0,0.48,0,已录用
APP884418,JOB638200,CAND742656,2026-02-23,0.0,0.1,1.0,1.0,0.42,0,已录用
APP190884,JOB850300,CAND422417,2026-02-15,0.0,0.1,0.2,1.0,0.26,0,已录用
APP323777,JOB815839,CAND807722,2026-02-09,0.0,0.4,1.0,1.0,0.48,0,待处理
APP940994,JOB960153,CAND461513,2026-02-26,0.0,0.1,0.2,1.0,0.26,0,待处理
APP531178,JOB334055,CAND149714,2026-02-06,0.0,1.0,0.6,1.0,0.52,0,面试中
APP537951,JOB787232,CAND869076,2026-02-22,0.0,0.7,1.0,0.4,0.42,0,已录用
APP326837,JOB315386,CAND459155,2026-02-05,0.0,0.1,1.0,1.0,0.42,0,已录用
APP864013,JOB164387,CAND935857,2026-02-08,0.0,0.7,1.0,0.7,0.48,0,面试中
APP969133,JOB114598,CAND880369,2026-02-25,0.0,0.4,0.6,1.0,0.4,0,待处理
APP166057,JOB362443,CAND364557,2026-02-14,0.0,0.1,1.0,0.1,0.24,0,待处理
APP246749,JOB902484,CAND372120,2026-03-02,0.0,1.0,1.0,1.0,0.6,1,已拒绝
APP485323,JOB675072,CAND815882,2026-02-05,0.0,0.1,0.2,0.4,0.14,0,已查看
APP818236,JOB886697,CAND524477,2026-02-13,0.4,0.1,1.0,0.1,0.4,0,已拒绝
APP840796,JOB186656,CAND112979,2026-03-03,0.0,0.4,1.0,0.7,0.42,0,待处理
APP459436,JOB210907,CAND416719,2026-02-04,0.0,0.4,0.2,1.0,0.32,0,已拒绝
APP255577,JOB787740,CAND904287,2026-02-07,0.0,0.4,1.0,1.0,0.48,0,已拒绝
APP733310,JOB818362,CAND537709,2026-03-03,0.0,1.0,1.0,1.0,0.6,1,面试中
APP530289,JOB769069,CAND131272,2026-02-24,0.0,0.4,1.0,1.0,0.48,0,待处理
APP568344,JOB856770,CAND912316,2026-02-15,0.0,0.1,1.0,0.1,0.24,0,已查看
APP586734,JOB315386,CAND960003,2026-02-19,0.333,0.4,1.0,1.0,0.613,1,已查看
APP209106,JOB698199,CAND283368,2026-02-15,0.5,0.1,1.0,1.0,0.62,1,面试中
APP441120,JOB138842,CAND528352,2026-02-05,0.0,0.1,1.0,1.0,0.42,0,面试中
APP740695,JOB310026,CAND603280,2026-02-18,0.0,0.1,0.2,0.4,0.14,0,待处理
APP725141,JOB328598,CAND540883,2026-02-21,0.0,0.1,1.0,1.0,0.42,0,已录用
APP311415,JOB532059,CAND259273,2026-02-13,0.0,0.1,1.0,0.1,0.24,0,已录用
APP204077,JOB813684,CAND297607,2026-02-14,0.25,0.7,1.0,0.7,0.58,0,已拒绝
APP301235,JOB332074,CAND531015,2026-02-24,0.0,0.1,1.0,1.0,0.42,0,待处理
APP543413,JOB453266,CAND713808,2026-03-06,0.0,0.1,1.0,1.0,0.42,0,已录用
APP368146,JOB152427,CAND541560,2026-02-05,0.5,0.1,1.0,1.0,0.62,1,已查看
APP316241,JOB444608,CAND789976,2026-02-19,0.0,0.1,1.0,1.0,0.42,0,已拒绝
APP803849,JOB744225,CAND335300,2026-02-13,0.0,0.7,1.0,1.0,0.54,0,已录用
APP824702,JOB549744,CAND929257,2026-02-23,0.75,1.0,1.0,1.0,0.9,1,待处理
APP987723,JOB592377,CAND899440,2026-02-14,0.0,0.1,0.2,1.0,0.26,0,待处理
APP695514,JOB980155,CAND351187,2026-02-21,0.0,0.7,1.0,1.0,0.54,0,已查看
APP388003,JOB330874,CAND639023,2026-02-07,0.0,0.1,0.6,0.1,0.16,0,面试中
APP348116,JOB918906,CAND947117,2026-02-17,0.75,1.0,0.2,1.0,0.74,1,待处理
APP617710,JOB213225,CAND831301,2026-02-20,0.0,0.1,0.2,0.1,0.08,0,已查看
APP565480,JOB908878,CAND858098,2026-02-26,0.0,0.1,1.0,1.0,0.42,0,已录用
APP248595,JOB355051,CAND675018,2026-02-11,0.0,0.7,0.2,1.0,0.38,0,待处理
APP383309,JOB225567,CAND649676,2026-03-06,0.333,0.7,0.2,1.0,0.513,0,待处理
APP682488,JOB813385,CAND946797,2026-03-06,0.333,1.0,1.0,0.1,0.553,0,已录用
APP956733,JOB720910,CAND639023,2026-02-05,0.0,1.0,1.0,0.7,0.54,0,已录用
APP958678,JOB158149,CAND865055,2026-02-19,0.0,0.1,1.0,0.1,0.24,0,待处理
APP651012,JOB753463,CAND665735,2026-02-26,0.667,1.0,1.0,1.0,0.867,1,待处理
APP827100,JOB497166,CAND628143,2026-02-09,0.0,0.1,0.6,0.4,0.22,0,已录用
APP202835,JOB904377,CAND558517,2026-02-15,0.333,0.4,0.2,0.7,0.393,0,待处理
APP250231,JOB876802,CAND422417,2026-03-02,0.5,0.4,0.2,1.0,0.52,0,面试中
APP141124,JOB310684,CAND332342,2026-02-24,0.0,0.1,0.2,0.1,0.08,0,待处理
APP438520,JOB486431,CAND855955,2026-03-03,0.0,0.1,0.2,1.0,0.26,0,已拒绝
APP391686,JOB728884,CAND529624,2026-02-16,0.0,1.0,1.0,0.7,0.54,0,已录用
APP930628,JOB409225,CAND582897,2026-02-21,0.0,0.1,1.0,0.4,0.3,0,已查看
APP616728,JOB575603,CAND401378,2026-02-23,0.0,0.1,1.0,0.7,0.36,0,已查看
APP450342,JOB385081,CAND914520,2026-02-19,0.0,0.4,0.2,1.0,0.32,0,已录用
APP728509,JOB228361,CAND342945,2026-02-09,0.0,0.1,1.0,0.7,0.36,0,待处理
APP939506,JOB961599,CAND934730,2026-02-13,0.0,0.7,1.0,1.0,0.54,0,面试中
APP391809,JOB902417,CAND419288,2026-03-01,0.667,0.1,0.2,0.4,0.407,0,面试中
APP596273,JOB446153,CAND567080,2026-02-07,0.0,0.1,0.6,0.1,0.16,0,面试中
APP129544,JOB998556,CAND946085,2026-03-03,0.0,0.4,1.0,0.4,0.36,0,待处理
APP345860,JOB245277,CAND262287,2026-02-28,0.0,1.0,0.6,1.0,0.52,0,面试中
APP919012,JOB507226,CAND830067,2026-02-12,0.0,0.1,0.2,0.7,0.2,0,已查看
APP957387,JOB982369,CAND960003,2026-02-23,0.333,0.7,0.6,1.0,0.593,0,待处理
APP692555,JOB431283,CAND328497,2026-02-17,0.0,0.1,0.2,1.0,0.26,0,已录用
APP345132,JOB990654,CAND676397,2026-03-05,0.0,0.1,0.6,1.0,0.34,0,已查看
APP430099,JOB870771,CAND216131,2026-03-04,0.0,0.4,1.0,0.1,0.3,0,面试中
APP477011,JOB497666,CAND353715,2026-02-09,0.0,0.7,1.0,0.4,0.42,0,面试中
APP419311,JOB266631,CAND454388,2026-02-18,0.0,0.7,0.6,0.4,0.34,0,已录用
APP559947,JOB519028,CAND743692,2026-03-05,0.0,0.7,1.0,1.0,0.54,0,面试中
APP408618,JOB790416,CAND580600,2026-02-17,0.0,0.1,0.2,0.1,0.08,0,面试中
APP692359,JOB112000,CAND685946,2026-02-23,0.0,0.1,0.2,0.7,0.2,0,面试中
APP479259,JOB368542,CAND921600,2026-02-16,0.0,0.1,0.2,0.4,0.14,0,待处理
APP670140,JOB856969,CAND362669,2026-02-09,0.0,0.7,0.2,1.0,0.38,0,已录用
APP503006,JOB293867,CAND516622,2026-02-08,0.0,0.7,0.6,1.0,0.46,0,待处理
APP908586,JOB218124,CAND646872,2026-02-24,0.0,0.7,0.2,1.0,0.38,0,已拒绝
APP174670,JOB128008,CAND592339,2026-02-24,0.0,0.1,1.0,1.0,0.42,0,面试中
APP768614,JOB245662,CAND972745,2026-02-20,0.0,0.1,0.2,0.7,0.2,0,面试中
APP517414,JOB516302,CAND779319,2026-02-24,0.0,0.1,1.0,0.7,0.36,0,已拒绝
APP663571,JOB373494,CAND409176,2026-02-07,0.0,0.1,1.0,0.4,0.3,0,已拒绝
APP586246,JOB428724,CAND536691,2026-02-16,0.0,0.7,0.2,1.0,0.38,0,面试中
APP699012,JOB556093,CAND243552,2026-02-16,0.25,0.7,1.0,1.0,0.64,1,已查看
APP146935,JOB604780,CAND592387,2026-02-18,0.0,1.0,1.0,1.0,0.6,1,已查看
APP375411,JOB811259,CAND253395,2026-02-12,0.0,0.1,1.0,1.0,0.42,0,已查看
APP402380,JOB238451,CAND138045,2026-02-24,0.667,1.0,1.0,0.7,0.807,1,待处理
APP281215,JOB330519,CAND778889,2026-02-17,0.0,0.1,0.2,0.1,0.08,0,待处理
APP705875,JOB174242,CAND809396,2026-03-04,0.0,1.0,1.0,0.7,0.54,0,已拒绝
APP539018,JOB573566,CAND710331,2026-02-20,0.0,0.7,0.6,1.0,0.46,0,已查看
APP559448,JOB525555,CAND429907,2026-02-28,0.0,0.1,1.0,1.0,0.42,0,面试中
APP936993,JOB751904,CAND334751,2026-02-16,0.5,1.0,1.0,1.0,0.8,1,已查看
APP118338,JOB967616,CAND191151,2026-02-05,0.0,0.7,1.0,0.7,0.48,0,已拒绝
APP986628,JOB986982,CAND481582,2026-02-14,0.25,0.1,1.0,1.0,0.52,0,待处理
APP917867,JOB698565,CAND908156,2026-03-03,0.667,0.4,1.0,0.1,0.567,0,已查看
APP379201,JOB284265,CAND216060,2026-02-14,0.0,0.1,1.0,0.7,0.36,0,已拒绝
APP149689,JOB313741,CAND158964,2026-02-17,0.0,0.1,1.0,1.0,0.42,0,已拒绝
APP445274,JOB295499,CAND499028,2026-02-10,0.0,0.1,1.0,1.0,0.42,0,已查看
APP228598,JOB359041,CAND237335,2026-02-20,0.0,1.0,1.0,1.0,0.6,1,已拒绝
APP974222,JOB367062,CAND604123,2026-02-27,0.0,1.0,1.0,0.4,0.48,0,待处理
APP907041,JOB886697,CAND339178,2026-03-02,0.0,0.7,1.0,1.0,0.54,0,已录用
APP457230,JOB733970,CAND826607,2026-02-11,0.0,0.7,0.6,1.0,0.46,0,已查看
APP787313,JOB848514,CAND541059,2026-02-21,0.0,0.7,1.0,0.7,0.48,0,面试中
APP819846,JOB248884,CAND256206,2026-02-25,0.0,1.0,1.0,0.1,0.42,0,已查看
APP361567,JOB793311,CAND353715,2026-03-02,0.0,1.0,1.0,0.4,0.48,0,已查看
APP207103,JOB451217,CAND609964,2026-02-05,0.0,0.4,1.0,1.0,0.48,0,面试中
APP139273,JOB419417,CAND933926,2026-02-17,0.0,0.1,0.2,0.1,0.08,0,已拒绝
APP335823,JOB727649,CAND311841,2026-03-06,0.0,0.1,1.0,1.0,0.42,0,待处理
APP817866,JOB116003,CAND631982,2026-02-08,0.0,1.0,1.0,1.0,0.6,1,已录用
APP642420,JOB778080,CAND745119,2026-02-10,0.0,0.1,1.0,1.0,0.42,0,已查看
APP997934,JOB920539,CAND947117,2026-03-01,0.0,0.1,1.0,0.1,0.24,0,待处理
APP394001,JOB158012,CAND647321,2026-02-23,0.0,0.7,0.2,1.0,0.38,0,面试中
APP460108,JOB124872,CAND199751,2026-02-17,0.0,0.7,1.0,0.1,0.36,0,已查看
APP233435,JOB124264,CAND967444,2026-02-14,0.333,0.4,1.0,1.0,0.613,1,已录用
APP624058,JOB420361,CAND217959,2026-02-06,0.0,0.7,1.0,0.4,0.42,0,已查看
APP798185,JOB774072,CAND853916,2026-02-24,0.0,0.1,0.2,0.4,0.14,0,待处理
APP296697,JOB899229,CAND635250,2026-03-06,0.0,0.1,1.0,1.0,0.42,0,已录用
APP287708,JOB716889,CAND303521,2026-02-18,0.0,0.1,0.2,1.0,0.26,0,待处理
APP902291,JOB380042,CAND812491,2026-02-26,0.4,0.4,1.0,0.7,0.58,0,已录用
APP781363,JOB793573,CAND791247,2026-02-05,0.0,0.1,1.0,1.0,0.42,0,已拒绝
APP615261,JOB908969,CAND896484,2026-02-15,0.667,0.1,0.2,0.4,0.407,0,已拒绝
APP903010,JOB818333,CAND554319,2026-02-18,0.0,0.7,1.0,0.4,0.42,0,待处理
APP274609,JOB458139,CAND483007,2026-03-02,0.0,0.1,1.0,1.0,0.42,0,已录用
APP232950,JOB953284,CAND261631,2026-02-09,0.0,0.1,1.0,1.0,0.42,0,已录用
APP516235,JOB491823,CAND216131,2026-02-16,0.0,1.0,1.0,0.1,0.42,0,已录用
APP973409,JOB997306,CAND883879,2026-02-24,0.0,0.1,1.0,1.0,0.42,0,已拒绝
APP186813,JOB983183,CAND909479,2026-02-12,0.0,1.0,1.0,0.7,0.54,0,已查看
APP386506,JOB923233,CAND971729,2026-02-22,0.5,0.4,1.0,1.0,0.68,1,面试中
APP629877,JOB598119,CAND535328,2026-02-11,0.333,1.0,1.0,0.7,0.673,1,面试中
APP385361,JOB951034,CAND665140,2026-02-17,0.0,0.7,1.0,1.0,0.54,0,已查看
APP289297,JOB953146,CAND865453,2026-03-01,0.167,0.4,1.0,1.0,0.547,0,面试中
APP732382,JOB166573,CAND703203,2026-02-25,0.0,0.1,0.2,0.7,0.2,0,面试中
APP301429,JOB871889,CAND918379,2026-02-25,0.0,0.1,1.0,0.4,0.3,0,已查看
APP681613,JOB389857,CAND438410,2026-02-21,0.0,0.7,1.0,0.7,0.48,0,已查看
APP914094,JOB802641,CAND564980,2026-02-25,0.0,0.1,1.0,0.4,0.3,0,已录用
APP541460,JOB792142,CAND502690,2026-02-27,0.0,0.1,0.2,0.7,0.2,0,已拒绝
APP113417,JOB371962,CAND237508,2026-02-25,0.0,0.1,0.6,1.0,0.34,0,面试中
APP461989,JOB538411,CAND913301,2026-02-14,0.0,1.0,0.2,1.0,0.44,0,已查看
APP300613,JOB239046,CAND734186,2026-02-21,0.0,0.1,0.2,0.4,0.14,0,面试中
APP872673,JOB944266,CAND933926,2026-03-05,0.0,0.7,0.2,1.0,0.38,0,已拒绝
APP318434,JOB255388,CAND975595,2026-02-27,0.0,0.4,0.2,0.4,0.2,0,待处理
APP461732,JOB407696,CAND715982,2026-02-13,0.167,0.1,1.0,1.0,0.487,0,待处理
APP511606,JOB593348,CAND589722,2026-03-01,0.2,0.1,1.0,1.0,0.5,0,已拒绝
APP739829,JOB782351,CAND522032,2026-02-22,0.5,0.7,1.0,0.7,0.68,1,已拒绝
APP972341,JOB741923,CAND691514,2026-02-11,0.0,0.7,1.0,0.7,0.48,0,待处理
APP553949,JOB132960,CAND603127,2026-02-25,0.667,0.1,1.0,0.4,0.567,0,已录用
APP239458,JOB551538,CAND657392,2026-02-17,0.0,0.4,1.0,0.7,0.42,0,待处理
APP580798,JOB773749,CAND832841,2026-02-11,0.4,0.4,1.0,1.0,0.64,1,已查看
APP316242,JOB360849,CAND142936,2026-02-11,1.0,1.0,1.0,0.4,0.88,1,已录用
APP642667,JOB374474,CAND253395,2026-03-02,0.0,0.1,1.0,1.0,0.42,0,已查看
APP920548,JOB509911,CAND564035,2026-03-03,0.0,0.4,1.0,1.0,0.48,0,已查看
APP648483,JOB300013,CAND525189,2026-03-03,0.75,0.4,1.0,0.4,0.66,1,已拒绝
APP376747,JOB333543,CAND403798,2026-02-04,0.5,0.1,1.0,0.1,0.44,0,已录用
APP943269,JOB203470,CAND258976,2026-02-04,0.0,0.7,1.0,1.0,0.54,0,面试中
APP250449,JOB136629,CAND751242,2026-02-18,0.0,0.1,0.6,0.4,0.22,0,已查看
APP231574,JOB546053,CAND930111,2026-02-15,0.0,0.4,0.6,1.0,0.4,0,已录用
APP996973,JOB322813,CAND734333,2026-02-04,0.0,1.0,0.6,1.0,0.52,0,待处理
APP805028,JOB463627,CAND595179,2026-02-25,0.0,0.7,1.0,1.0,0.54,0,已查看
APP221526,JOB271146,CAND950184,2026-03-03,0.0,0.1,0.2,0.4,0.14,0,已拒绝
APP782848,JOB607771,CAND671898,2026-02-23,0.0,0.7,1.0,1.0,0.54,0,已查看
APP164967,JOB190270,CAND945607,2026-03-04,0.0,0.4,0.6,1.0,0.4,0,已拒绝
APP171551,JOB174300,CAND618111,2026-02-20,0.0,0.1,1.0,0.1,0.24,0,已拒绝
APP546092,JOB453195,CAND621902,2026-02-18,0.2,1.0,0.2,1.0,0.52,0,待处理
APP317983,JOB210929,CAND954902,2026-02-28,0.5,0.4,1.0,0.4,0.56,0,待处理
APP530457,JOB276179,CAND459155,2026-02-23,0.0,0.4,0.6,1.0,0.4,0,已录用
APP457201,JOB361683,CAND528352,2026-02-21,0.25,0.1,1.0,1.0,0.52,0,面试中
APP867651,JOB776974,CAND789316,2026-02-08,0.0,1.0,1.0,1.0,0.6,1,已拒绝
APP790426,JOB781332,CAND815882,2026-02-21,0.0,0.1,1.0,0.4,0.3,0,已查看
APP216929,JOB527263,CAND260886,2026-02-06,0.5,0.1,1.0,0.1,0.44,0,待处理
APP230543,JOB672604,CAND953979,2026-02-19,0.0,1.0,1.0,1.0,0.6,1,面试中
APP593357,JOB949333,CAND549372,2026-02-11,0.0,0.1,0.6,0.4,0.22,0,已录用
APP515404,JOB508396,CAND227163,2026-02-12,0.0,0.1,1.0,0.1,0.24,0,已查看
APP399815,JOB320247,CAND534156,2026-02-12,0.0,0.4,1.0,0.7,0.42,0,已查看
APP666213,JOB891270,CAND638307,2026-02-18,0.0,1.0,1.0,0.7,0.54,0,已拒绝
APP751767,JOB689822,CAND457789,2026-02-17,0.0,1.0,1.0,1.0,0.6,1,面试中
APP612580,JOB956426,CAND880242,2026-02-28,0.0,1.0,1.0,1.0,0.6,1,待处理
APP399128,JOB216932,CAND986420,2026-02-23,0.0,0.1,1.0,1.0,0.42,0,已录用
APP925493,JOB196402,CAND457580,2026-02-20,0.0,0.1,1.0,0.1,0.24,0,已查看
APP448716,JOB151238,CAND275544,2026-02-23,0.0,1.0,1.0,1.0,0.6,1,待处理
APP376783,JOB748337,CAND408964,2026-02-10,0.167,0.4,1.0,1.0,0.547,0,待处理
APP776070,JOB660380,CAND911600,2026-02-26,0.0,0.1,1.0,1.0,0.42,0,面试中
APP282342,JOB765483,CAND502123,2026-03-02,0.0,0.4,0.2,1.0,0.32,0,已录用
APP651513,JOB489388,CAND688643,2026-03-03,0.0,0.4,0.6,1.0,0.4,0,已拒绝
APP275464,JOB790964,CAND480483,2026-02-23,0.0,0.7,1.0,1.0,0.54,0,面试中
APP967661,JOB421829,CAND913988,2026-02-24,0.0,0.7,0.2,1.0,0.38,0,已查看
APP837949,JOB946272,CAND333790,2026-02-11,0.667,0.4,1.0,0.4,0.627,1,已拒绝
APP702255,JOB774182,CAND427422,2026-02-09,0.167,0.1,1.0,0.1,0.307,0,已拒绝
APP246115,JOB778080,CAND792711,2026-02-04,0.75,0.7,0.2,1.0,0.68,1,已拒绝
APP739864,JOB189208,CAND961055,2026-02-25,0.5,0.1,1.0,1.0,0.62,1,已查看
APP136759,JOB845713,CAND706339,2026-02-10,0.0,0.1,1.0,0.1,0.24,0,已拒绝
APP374620,JOB631720,CAND769622,2026-02-20,0.25,1.0,1.0,1.0,0.7,1,已查看
APP360006,JOB519641,CAND333825,2026-02-24,0.0,0.1,0.2,0.7,0.2,0,面试中
APP100453,JOB765864,CAND363812,2026-02-20,0.0,0.7,0.6,1.0,0.46,0,面试中
APP317295,JOB206436,CAND473412,2026-02-11,0.75,0.1,1.0,1.0,0.72,1,已查看
APP409392,JOB780370,CAND660648,2026-02-25,0.5,0.7,1.0,1.0,0.74,1,已查看
APP902119,JOB765046,CAND326073,2026-02-15,0.0,1.0,0.2,0.7,0.38,0,已录用
APP270892,JOB989693,CAND171688,2026-02-08,0.0,0.7,1.0,0.7,0.48,0,已录用
APP762481,JOB433828,CAND121301,2026-02-05,0.0,1.0,0.2,1.0,0.44,0,已查看
APP365104,JOB231945,CAND138045,2026-02-14,0.0,0.7,1.0,1.0,0.54,0,待处理
APP869416,JOB136629,CAND723898,2026-02-07,0.75,0.1,1.0,0.1,0.54,0,已拒绝
APP945061,JOB455882,CAND585589,2026-02-21,0.0,0.1,0.2,0.7,0.2,0,已录用
APP363987,JOB254733,CAND855955,2026-03-04,0.667,0.1,0.2,1.0,0.527,0,已拒绝
APP889681,JOB297297,CAND130000,2026-02-22,0.0,0.1,1.0,0.7,0.36,0,已查看
APP791116,JOB164882,CAND481582,2026-02-27,0.0,0.4,1.0,1.0,0.48,0,已查看
APP635841,JOB780227,CAND893624,2026-02-12,0.0,0.1,0.6,1.0,0.34,0,已录用
APP261620,JOB444205,CAND691099,2026-02-25,0.0,1.0,0.6,1.0,0.52,0,已查看
APP793398,JOB142185,CAND853916,2026-03-01,0.0,0.1,0.2,0.4,0.14,0,已查看
APP367704,JOB658121,CAND292710,2026-02-25,0.25,0.1,0.2,1.0,0.36,0,面试中
APP243692,JOB542699,CAND374803,2026-02-16,0.0,0.1,1.0,1.0,0.42,0,已拒绝
APP202899,JOB768673,CAND311841,2026-02-25,0.0,0.1,1.0,1.0,0.42,0,面试中
APP127000,JOB918107,CAND911231,2026-02-26,0.0,0.4,0.2,0.1,0.14,0,已录用
APP257513,JOB795458,CAND779319,2026-03-02,0.0,0.1,1.0,0.1,0.24,0,已查看
APP861711,JOB910038,CAND919125,2026-02-16,0.0,0.1,0.6,0.1,0.16,0,已查看
APP760777,JOB527865,CAND826529,2026-02-05,0.0,0.1,0.6,0.4,0.22,0,面试中
APP723100,JOB787675,CAND826900,2026-03-03,0.0,0.4,1.0,0.4,0.36,0,已拒绝
APP199338,JOB690153,CAND338332,2026-02-10,0.75,0.4,0.2,1.0,0.62,1,面试中
APP788048,JOB733936,CAND594181,2026-02-13,0.0,0.7,1.0,0.1,0.36,0,已拒绝
APP199791,JOB949593,CAND243552,2026-02-22,0.25,0.4,1.0,0.4,0.46,0,待处理
APP670265,JOB897174,CAND999402,2026-02-04,0.6,0.1,1.0,0.1,0.48,0,已查看
APP397768,JOB210576,CAND233381,2026-02-20,0.0,0.1,0.2,0.7,0.2,0,已查看
APP330003,JOB983505,CAND540883,2026-02-20,0.0,0.1,1.0,1.0,0.42,0,已拒绝
APP393840,JOB451402,CAND773299,2026-02-05,0.333,1.0,1.0,1.0,0.733,1,待处理
APP195252,JOB826541,CAND253506,2026-03-03,0.0,0.4,1.0,0.1,0.3,0,面试中
APP714833,JOB831304,CAND467121,2026-03-03,0.0,0.4,0.6,1.0,0.4,0,待处理
APP138178,JOB400469,CAND801153,2026-02-27,0.0,0.1,1.0,1.0,0.42,0,已拒绝
APP193460,JOB290869,CAND501153,2026-02-13,0.0,1.0,0.2,0.7,0.38,0,面试中
APP924151,JOB594921,CAND668136,2026-02-15,0.667,0.4,1.0,0.7,0.687,1,已录用
APP601667,JOB981167,CAND534490,2026-02-15,0.0,0.4,1.0,1.0,0.48,0,面试中
APP471533,JOB921251,CAND959919,2026-03-05,0.0,0.4,1.0,0.1,0.3,0,已录用
APP895284,JOB683006,CAND290131,2026-02-20,0.0,0.1,1.0,1.0,0.42,0,待处理
APP506002,JOB259581,CAND525067,2026-02-04,0.0,0.1,1.0,0.7,0.36,0,待处理
APP300791,JOB270115,CAND729649,2026-03-04,0.0,0.1,1.0,1.0,0.42,0,面试中
APP232489,JOB636600,CAND361637,2026-02-08,0.0,0.1,1.0,1.0,0.42,0,已拒绝
APP691780,JOB711004,CAND647321,2026-02-15,0.0,0.4,0.2,1.0,0.32,0,面试中
APP535073,JOB442699,CAND939015,2026-02-22,0.0,0.7,0.2,1.0,0.38,0,已录用
APP611950,JOB773556,CAND677512,2026-02-23,0.0,0.1,0.6,1.0,0.34,0,已拒绝
APP829051,JOB217128,CAND350826,2026-02-24,0.0,0.1,1.0,0.7,0.36,0,已拒绝
APP313477,JOB647278,CAND832206,2026-02-16,0.0,1.0,0.2,1.0,0.44,0,待处理
APP742088,JOB991013,CAND588212,2026-02-27,0.0,0.1,0.2,1.0,0.26,0,已查看
APP199789,JOB490119,CAND954902,2026-02-20,0.0,1.0,1.0,1.0,0.6,1,面试中
APP310368,JOB692688,CAND666896,2026-03-06,0.0,0.7,1.0,1.0,0.54,0,已查看
APP267053,JOB152903,CAND968889,2026-02-18,0.0,1.0,1.0,1.0,0.6,1,已查看
APP395397,JOB568049,CAND223169,2026-02-25,0.333,0.7,0.6,0.7,0.533,0,已录用
APP116464,JOB661500,CAND790601,2026-02-26,0.0,1.0,0.6,0.7,0.46,0,已录用
APP217496,JOB128882,CAND327575,2026-02-24,0.0,0.1,1.0,1.0,0.42,0,已录用
APP780829,JOB510513,CAND911600,2026-02-06,0.667,0.4,0.6,1.0,0.667,1,已录用
APP157215,JOB818362,CAND434050,2026-02-20,0.0,0.1,1.0,0.1,0.24,0,已拒绝
APP459150,JOB974244,CAND832630,2026-02-06,0.0,0.4,1.0,1.0,0.48,0,已录用
APP621136,JOB826424,CAND315484,2026-02-07,0.0,0.1,0.2,0.4,0.14,0,待处理
APP446664,JOB353895,CAND319768,2026-02-27,0.0,0.7,1.0,0.7,0.48,0,已拒绝
APP676649,JOB615453,CAND927515,2026-02-10,0.0,0.4,0.2,0.7,0.26,0,已录用
APP115076,JOB207356,CAND662659,2026-02-28,0.0,0.4,1.0,1.0,0.48,0,待处理
APP823778,JOB807901,CAND529624,2026-02-25,0.2,0.1,0.2,0.4,0.22,0,已录用
APP881517,JOB348471,CAND926307,2026-03-01,0.5,0.4,1.0,1.0,0.68,1,已录用
APP375026,JOB908320,CAND193544,2026-02-22,0.5,0.1,1.0,1.0,0.62,1,待处理
APP419815,JOB376885,CAND438410,2026-02-26,0.0,0.4,1.0,0.1,0.3,0,已查看
APP222000,JOB692752,CAND688371,2026-02-21,0.667,0.4,1.0,1.0,0.747,1,面试中
