job_id,job_title,job_category,company_name,company_size,company_type,city,education,experience,salary_min,salary_max,salary_avg,skills,job_description,requirements,publish_date,views,applications
JOB190750,法务专员,职能,大疆创新,20-99人,教育,长沙,不限,应届生,3000,5000,4000,"组织管理,Excel,沟通协调,招聘,薪酬管理,绩效考核","协调各部门之间的沟通
完成上级交办的其他任务
整理和归档相关文件资料","不限及以上学历
应届生以上相关工作经验
熟练使用办公软件
工作认真负责，细致耐心",2026-02-05,1765,145
JOB325451,3D设计师,设计,海康威视,100-499人,房地产,成都,博士,应届生,7608,12363,9985,"Illustrator,C4D,3D Max,Photoshop","负责3D设计师相关的设计工作
根据需求进行创意设计和视觉表现
制作设计稿和交互原型","有优秀作品集者优先
熟练使用设计软件和工具
博士及以上学历，设计相关专业优先
具备良好的审美能力和创意思维",2026-02-16,273,119
JOB148908,用户研究,产品,格力,10000人以上,房地产,西安,大专,10年以上,14051,22833,18442,"Axure,需求分析,产品设计,PRD文档,用户研究,原型设计","跟踪产品上线后的数据表现
进行用户调研和需求分析
协调开发、设计、测试等团队资源","具备优秀的沟通协调能力
具备良好的产品思维和用户洞察力
10年以上以上产品经理经验
有相关行业产品经验者优先",2026-02-12,3665,130
JOB857634,用户运营,运营,拼多多,1000-9999人,房地产,南京,博士,不限,11430,18574,15002,"内容策划,SEO,活动策划,数据分析,社群运营","分析运营数据，优化运营效果
策划和执行线上线下活动
制定运营策略和执行计划","熟悉新媒体运营和内容策划
不限以上运营经验
有成功运营案例者优先
具备良好的文案写作能力",2026-02-22,3052,178
JOB389592,DevOps工程师,技术,格力,0-20人,物流,苏州,不限,1-3年,8113,13183,10648,"Jenkins,TensorFlow,Docker,Java,高并发","负责DevOps工程师相关的系统设计和开发工作
参与需求分析、系统设计、编码实现和测试
参与技术方案评审，解决技术难题","具备良好的编程基础和算法能力
1-3年以上相关工作经验
具备良好的沟通能力和团队协作精神
不限及以上学历，计算机相关专业优先",2026-03-01,3683,50
JOB516496,视觉设计,设计,依图科技,10000人以上,制造业,北京,本科,1-3年,11640,18915,15277,"Sketch,After Effects,Figma,Illustrator,Adobe XD","负责视觉设计相关的设计工作
持续优化设计质量和用户体验
根据需求进行创意设计和视觉表现","具备良好的审美能力和创意思维
本科及以上学历，设计相关专业优先
熟练使用设计软件和工具
具备良好的沟通理解能力",2026-02-24,808,115
JOB639954,运营经理,运营,联想,500-999人,物流,天津,本科,3-5年,10036,16309,13172,"用户增长,SEM,数据分析,社群运营,SEO","策划和执行线上线下活动
负责运营经理相关的运营工作
维护用户关系，提升用户活跃度","有成功运营案例者优先
具备数据分析能力和运营思维
3-5年以上运营经验
熟悉新媒体运营和内容策划",2026-02-11,3443,158
JOB319011,产品总监,产品,携程,100-499人,教育,南京,博士,1-3年,17703,28768,23235,"用户研究,PRD文档,Axure,需求分析","跟踪产品上线后的数据表现
进行用户调研和需求分析
协调开发、设计、测试等团队资源","1-3年以上产品经理经验
有相关行业产品经验者优先
熟练使用Axure、Figma等设计工具
具备良好的产品思维和用户洞察力",2026-03-01,1625,91
JOB887391,视觉设计,设计,新浪,10000人以上,物流,上海,大专,1-3年,7808,12689,10248,"Photoshop,Adobe XD,3D Max","持续优化设计质量和用户体验
制作设计稿和交互原型
负责视觉设计相关的设计工作","有优秀作品集者优先
1-3年以上设计经验
具备良好的审美能力和创意思维
大专及以上学历，设计相关专业优先",2026-02-28,3751,7
JOB380072,产品总监,产品,小米,10000人以上,能源,广州,本科,不限,7416,12052,9734,"Figma,原型设计,Axure,产品设计","进行用户调研和需求分析
编写产品需求文档（PRD）
协调开发、设计、测试等团队资源","熟练使用Axure、Figma等设计工具
具备优秀的沟通协调能力
本科及以上学历
不限以上产品经理经验",2026-02-20,1895,117
JOB205935,UX设计,设计,小米,500-999人,房地产,长沙,硕士,不限,6017,9777,7897,"Photoshop,3D Max,C4D,Figma,Sketch,Illustrator","制作设计稿和交互原型
持续优化设计质量和用户体验
根据需求进行创意设计和视觉表现","有优秀作品集者优先
不限以上设计经验
硕士及以上学历，设计相关专业优先
具备良好的沟通理解能力",2026-02-19,4518,61
JOB586085,3D设计师,设计,腾讯,100-499人,医疗,深圳,博士,3-5年,33180,53918,43549,"After Effects,Illustrator,3D Max,Adobe XD","与产品、开发团队协作
制作设计稿和交互原型
持续优化设计质量和用户体验","3-5年以上设计经验
具备良好的审美能力和创意思维
有优秀作品集者优先
具备良好的沟通理解能力",2026-02-17,1848,167
JOB941785,平面设计,设计,联想,10000人以上,能源,广州,不限,5-10年,20357,33081,26719,"Figma,Photoshop,3D Max,Sketch","负责平面设计相关的设计工作
根据需求进行创意设计和视觉表现
持续优化设计质量和用户体验","不限及以上学历，设计相关专业优先
具备良好的沟通理解能力
具备良好的审美能力和创意思维
熟练使用设计软件和工具",2026-02-08,3545,93
JOB936625,数据运营,运营,蚂蚁集团,0-20人,房地产,上海,大专,1-3年,7607,12362,9984,"SEO,新媒体,SEM,社群运营,活动策划,数据分析","负责数据运营相关的运营工作
策划和执行线上线下活动
分析运营数据，优化运营效果","熟悉新媒体运营和内容策划
1-3年以上运营经验
具备数据分析能力和运营思维
具备良好的文案写作能力",2026-02-21,3958,28
JOB412310,UX设计,设计,搜狐,20-99人,能源,天津,不限,5-10年,14610,23741,19175,"Illustrator,3D Max,Photoshop,After Effects,Sketch","根据需求进行创意设计和视觉表现
制作设计稿和交互原型
负责UX设计相关的设计工作","熟练使用设计软件和工具
有优秀作品集者优先
5-10年以上设计经验
不限及以上学历，设计相关专业优先",2026-03-03,2764,95
JOB693472,市场经理,市场,携程,1000-9999人,房地产,青岛,博士,3-5年,17649,28681,23165,"BD,营销策划,公关,渠道拓展","分析市场动态和竞争对手
拓展市场渠道和合作伙伴
负责市场经理相关的市场推广工作","3-5年以上市场推广经验
具备良好的商务谈判能力
具备市场策划和执行能力
有相关行业资源者优先",2026-02-09,2442,111
JOB479892,销售经理,市场,京东,500-999人,互联网,天津,硕士,1-3年,9045,14698,11871,"市场调研,品牌推广,渠道拓展,营销策划,公关,BD","负责销售经理相关的市场推广工作
制定市场推广策略和计划
拓展市场渠道和合作伙伴","熟悉各类营销渠道和推广方式
1-3年以上市场推广经验
有相关行业资源者优先
具备市场策划和执行能力",2026-02-22,1914,179
JOB878992,产品助理,产品,联想,20-99人,教育,重庆,博士,不限,8086,13140,10613,"Axure,原型设计,Figma,PRD文档","编写产品需求文档（PRD）
进行用户调研和需求分析
跟踪产品上线后的数据表现","博士及以上学历
熟练使用Axure、Figma等设计工具
具备优秀的沟通协调能力
有相关行业产品经验者优先",2026-02-09,886,153
JOB229858,深度学习工程师,技术,比亚迪,500-999人,房地产,北京,硕士,10年以上,47681,77482,62581,"算法,Git,Spring Boot","参与需求分析、系统设计、编码实现和测试
参与技术方案评审，解决技术难题
持续优化系统性能和用户体验","具备良好的编程基础和算法能力
熟悉相关技术栈和开发工具
10年以上以上相关工作经验
有大型项目经验者优先",2026-02-19,4311,96
JOB743865,活动运营,运营,大华股份,0-20人,其他,杭州,大专,5-10年,11765,19118,15441,"活动策划,SEM,内容策划","策划和执行线上线下活动
分析运营数据，优化运营效果
维护用户关系，提升用户活跃度","有成功运营案例者优先
具备数据分析能力和运营思维
大专及以上学历
熟悉新媒体运营和内容策划",2026-02-25,2967,197
JOB614685,UI设计师,产品,顺丰,100-499人,制造业,杭州,博士,5-10年,41020,66659,53839,"Axure,用户研究,需求分析,Figma,PRD文档,原型设计","负责UI设计师的产品规划和设计
编写产品需求文档（PRD）
跟踪产品上线后的数据表现","具备优秀的沟通协调能力
有相关行业产品经验者优先
博士及以上学历
具备良好的产品思维和用户洞察力",2026-02-24,3286,116
JOB461518,机器学习工程师,技术,当当网,10000人以上,物流,广州,博士,10年以上,58970,95826,77398,"JavaScript,TensorFlow,机器学习,数据结构,深度学习,大数据","参与需求分析、系统设计、编码实现和测试
参与技术方案评审，解决技术难题
持续优化系统性能和用户体验","10年以上以上相关工作经验
具备良好的编程基础和算法能力
具备良好的沟通能力和团队协作精神
博士及以上学历，计算机相关专业优先",2026-02-15,3403,135
JOB434402,视觉设计,设计,快手,10000人以上,零售,西安,大专,5-10年,11649,18930,15289,"Sketch,Illustrator,Photoshop","持续优化设计质量和用户体验
与产品、开发团队协作
根据需求进行创意设计和视觉表现","熟练使用设计软件和工具
具备良好的沟通理解能力
5-10年以上设计经验
有优秀作品集者优先",2026-02-05,1921,81
JOB912151,产品助理,产品,蚂蚁集团,20-99人,金融,杭州,不限,5-10年,14777,24013,19395,"需求分析,用户研究,原型设计,Axure","负责产品助理的产品规划和设计
进行用户调研和需求分析
编写产品需求文档（PRD）","熟练使用Axure、Figma等设计工具
不限及以上学历
具备优秀的沟通协调能力
具备良好的产品思维和用户洞察力",2026-02-17,468,58
JOB446153,内容运营,运营,大华股份,0-20人,制造业,苏州,硕士,5-10年,17245,28024,22634,"活动策划,SEM,SEO","分析运营数据，优化运营效果
策划和执行线上线下活动
制定运营策略和执行计划","熟悉新媒体运营和内容策划
有成功运营案例者优先
硕士及以上学历
具备数据分析能力和运营思维",2026-02-11,771,114
JOB185001,产品总监,产品,搜狐,10000人以上,其他,上海,硕士,应届生,8567,13921,11244,"用户研究,原型设计,Figma,Axure,产品设计,数据分析","跟踪产品上线后的数据表现
负责产品总监的产品规划和设计
协调开发、设计、测试等团队资源","具备良好的产品思维和用户洞察力
硕士及以上学历
有相关行业产品经验者优先
熟练使用Axure、Figma等设计工具",2026-02-15,1915,60
JOB327200,运营经理,运营,云从科技,0-20人,金融,郑州,不限,5-10年,9176,14911,12043,"新媒体,数据分析,SEM,内容策划","负责运营经理相关的运营工作
制定运营策略和执行计划
分析运营数据，优化运营效果","具备数据分析能力和运营思维
熟悉新媒体运营和内容策划
5-10年以上运营经验
有成功运营案例者优先",2026-03-06,967,12
JOB171911,UX设计师,产品,滴滴,1000-9999人,金融,杭州,硕士,5-10年,21885,35563,28724,"产品设计,Axure,用户研究,PRD文档,原型设计","跟踪产品上线后的数据表现
负责UX设计师的产品规划和设计
协调开发、设计、测试等团队资源","熟练使用Axure、Figma等设计工具
具备良好的产品思维和用户洞察力
硕士及以上学历
5-10年以上产品经理经验",2026-02-24,1089,152
